"","cata","title","date","year","time","re","fw"
"4038","公告"," 今日水桶","10/13",2014,2014-10-13,FALSE,FALSE
"4039","公告"," 水桶","10/14",2014,2014-10-14,FALSE,FALSE
"4040","公告"," 今日水桶","10/14",2014,2014-10-14,FALSE,FALSE
"4041","公告"," 水桶","10/15",2014,2014-10-15,FALSE,FALSE
"4042","公告"," 水桶","10/15",2014,2014-10-15,FALSE,FALSE
"4043","公告"," 今日水桶","10/16",2014,2014-10-16,FALSE,FALSE
"4044","公告"," 八卦板主 boyo 予以解職","10/16",2014,2014-10-16,FALSE,TRUE
"4045","公告"," 水桶名單","10/17",2014,2014-10-17,FALSE,FALSE
"4046","公告"," 今日水桶","10/18",2014,2014-10-18,FALSE,FALSE
"4047","公告"," 今日水桶","10/18",2014,2014-10-18,FALSE,FALSE
"4048","公告"," 水桶","10/18",2014,2014-10-18,FALSE,FALSE
"4049","公告"," 水桶","10/19",2014,2014-10-19,FALSE,FALSE
"4050","公告"," 今日水桶","10/19",2014,2014-10-19,FALSE,FALSE
"4051","爆卦"," AT-3摔在高雄了","10/21",2014,2014-10-21,FALSE,FALSE
"4052","新聞"," 女駕駛槽化車迎面來 夫妻枉死小兒倖存","10/21",2014,2014-10-21,TRUE,FALSE
"4053","爆卦"," 價值五億的有機豆腐渣工程","10/21",2014,2014-10-21,FALSE,FALSE
"4054","爆卦"," 行政院 還我12/27好日子  我要結婚","10/21",2014,2014-10-21,FALSE,FALSE
"4055","公告"," 今日水桶","10/21",2014,2014-10-21,FALSE,FALSE
"4056","公告"," 今日水桶","10/22",2014,2014-10-22,FALSE,FALSE
"4057","公告"," 水桶","10/22",2014,2014-10-22,FALSE,FALSE
"4058","公告"," 水桶","10/22",2014,2014-10-22,FALSE,FALSE
"4059","新聞"," 藍委獲勝 初審通過中生納保政府補助4成","10/22",2014,2014-10-22,FALSE,FALSE
"4060","公告"," 今日水桶","10/22",2014,2014-10-22,FALSE,FALSE
"4061","公告"," 水桶","10/23",2014,2014-10-23,FALSE,FALSE
"4062","公告"," 今日水桶","10/24",2014,2014-10-24,FALSE,FALSE
"4063","爆卦"," 114.46.41.221 目前統計20個 有圖快備份","10/24",2014,2014-10-24,FALSE,FALSE
"4064","爆卦"," 支那賤X入侵114","10/25",2014,2014-10-25,FALSE,FALSE
"4065","公告"," 今日水桶","10/25",2014,2014-10-25,FALSE,FALSE
"4066","公告"," 水桶","10/25",2014,2014-10-25,FALSE,FALSE
"4067","公告"," 判決變更","10/25",2014,2014-10-25,FALSE,FALSE
"4068","爆卦"," 緊急  從法蘭克福求援","10/25",2014,2014-10-25,FALSE,FALSE
"4069","爆卦"," 緊急  從法蘭克福求援","10/26",2014,2014-10-26,TRUE,FALSE
"4070","公告"," 今日水桶","10/26",2014,2014-10-26,FALSE,FALSE
"4071","公告"," 水桶","10/26",2014,2014-10-26,FALSE,FALSE
"4072","爆卦"," 鄉民回憶錄 - 十月","10/26",2014,2014-10-26,FALSE,FALSE
"4073","公告"," 今日水桶","10/27",2014,2014-10-27,FALSE,FALSE
"4074","公告"," 水桶名單","10/27",2014,2014-10-27,FALSE,FALSE
"4075","公告"," 水桶","10/28",2014,2014-10-28,FALSE,FALSE
"4076","問卦"," 請問范可欽這個廣告人","10/28",2014,2014-10-28,TRUE,FALSE
"4077","公告"," 今日水桶","10/28",2014,2014-10-28,FALSE,FALSE
"4078","爆卦"," 連勝文賄選被抓包 好像有證據","10/28",2014,2014-10-28,FALSE,FALSE
"4079","爆卦"," 買到了義美鮮奶","10/28",2014,2014-10-28,FALSE,FALSE
"4080","公告"," 今日水桶","10/28",2014,2014-10-28,FALSE,FALSE
"4081","公告"," 水桶","10/29",2014,2014-10-29,FALSE,FALSE
"4082","公告"," 新聞發文格式","10/29",2014,2014-10-29,FALSE,FALSE
"4083","公告"," 今日水桶","10/30",2014,2014-10-30,FALSE,FALSE
"4084","公告"," 新聞發文格式 (更新版)","10/30",2014,2014-10-30,FALSE,FALSE
"4085","公告"," 今日水桶","10/30",2014,2014-10-30,FALSE,FALSE
"4086","爆卦"," 有免費的米大家快去拿!!!!!","10/31",2014,2014-10-31,FALSE,FALSE
"4087","公告"," 九把刀相關議題回文","10/31",2014,2014-10-31,FALSE,FALSE
"4088","公告"," 今日水桶","10/31",2014,2014-10-31,FALSE,FALSE
"4089","公告"," 水桶","10/31",2014,2014-10-31,FALSE,FALSE
"4090","問卦"," 有沒有胃幽門螺旋桿菌的卦?","11/01",2014,2014-11-01,TRUE,FALSE
"4091","問卦"," 日本的高速公路為何車那麼少呢?","11/01",2014,2014-11-01,TRUE,FALSE
"4092","公告"," 新板主上任 (Leeng/XXXXGAY)","11/01",2014,2014-11-01,FALSE,FALSE
"4093","公告"," 今日水桶","11/02",2014,2014-11-02,FALSE,FALSE
"4094","公告"," 組務宣判","11/02",2014,2014-11-02,FALSE,FALSE
"4095","公告"," 十一月份置底閒聊區","11/02",2014,2014-11-02,FALSE,FALSE
"4096","公告"," 水桶","11/02",2014,2014-11-02,FALSE,FALSE
"4097","公告"," 今日水桶","11/02",2014,2014-11-02,FALSE,FALSE
"4098","公告"," 水桶","11/02",2014,2014-11-02,FALSE,FALSE
"4099","公告"," 今日水桶","11/02",2014,2014-11-02,FALSE,FALSE
"4100","公告"," 今日水桶","11/03",2014,2014-11-03,FALSE,FALSE
"4101","公告"," Gossiping 板 開始舉辦樂透!","11/04",2014,2014-11-04,FALSE,FALSE
"4102","問卦"," 馬雅人祖先是外星人的八卦？","11/04",2014,2014-11-04,TRUE,FALSE
"4103","公告"," 今日水桶","11/04",2014,2014-11-04,FALSE,FALSE
"4104","公告"," 賭盤重開，非常抱歉．","11/04",2014,2014-11-04,FALSE,FALSE
"4105","公告"," 看奇皇后前的水桶","11/04",2014,2014-11-04,FALSE,FALSE
"4106","公告"," Gossiping 板 開始舉辦樂透!","11/04",2014,2014-11-04,FALSE,FALSE
"4107","公告"," 今日水桶","11/04",2014,2014-11-04,FALSE,FALSE
"4108","爆卦"," 我做了一個夢...跟竊聽有關...","11/04",2014,2014-11-04,FALSE,FALSE
"4109","公告"," 今日水桶","11/05",2014,2014-11-05,FALSE,FALSE
"4110","爆卦"," 明日再戰自經區，國會無雙九點準時開播！","11/05",2014,2014-11-05,TRUE,FALSE
"4111","爆卦"," 最新一波毒油下架名單","11/05",2014,2014-11-05,FALSE,FALSE
"4112","公告"," 八卦版目前賭盤賠率（發Ｐ幣）","11/05",2014,2014-11-05,FALSE,FALSE
"4113","公告"," 今日水桶","11/05",2014,2014-11-05,FALSE,FALSE
"4114","公告"," 今日水桶","11/05",2014,2014-11-05,FALSE,FALSE
"4115","公告"," 水桶","11/05",2014,2014-11-05,FALSE,FALSE
"4116","公告"," 八卦版賭盤賠率（發Ｐ幣，附上參考資料）","11/06",2014,2014-11-06,FALSE,FALSE
"4117","公告"," 今日水桶","11/07",2014,2014-11-07,FALSE,FALSE
"4118","公告"," 今日水桶","11/07",2014,2014-11-07,FALSE,FALSE
"4119","公告"," 水桶","11/07",2014,2014-11-07,FALSE,FALSE
"4120","新聞"," 「內閣踹共」網路談食安 等你來問","11/07",2014,2014-11-07,FALSE,FALSE
"4121","公告"," 珍惜帳號，理性發文．","11/07",2014,2014-11-07,FALSE,FALSE
"4122","公告"," 辯論會結束，快來玩八卦賭盤吧！","11/07",2014,2014-11-07,FALSE,FALSE
"4123","爆卦"," 台北市長辯論影片","11/07",2014,2014-11-07,FALSE,FALSE
"4124","公告"," 今晚違規文章特赦．","11/08",2014,2014-11-08,FALSE,FALSE
"4125","爆卦"," 台北市長辯論整場逐字稿","11/08",2014,2014-11-08,FALSE,FALSE
"4126","公告"," 水桶名單","11/08",2014,2014-11-08,FALSE,FALSE
"4127","公告"," 水桶","11/08",2014,2014-11-08,FALSE,FALSE
"4128","公告"," 分身水桶公告","11/08",2014,2014-11-08,FALSE,FALSE
"4129","公告"," 今日八卦賭盤賠率（發Ｐ幣）","11/08",2014,2014-11-08,FALSE,FALSE
"4130","公告"," 今日八卦賭盤賠率（發Ｐ幣）","11/09",2014,2014-11-09,FALSE,FALSE
"4131","公告"," 水桶名單","11/09",2014,2014-11-09,FALSE,FALSE
"4132","公告"," 今日水桶","11/09",2014,2014-11-09,FALSE,FALSE
"4133","公告"," 今日水桶","11/09",2014,2014-11-09,FALSE,FALSE
"4134","公告"," 水桶","11/10",2014,2014-11-10,FALSE,FALSE
"4135","公告"," 今日八卦賭盤賠率（發Ｐ幣）","11/10",2014,2014-11-10,FALSE,FALSE
"4136","公告"," 今日水桶","11/10",2014,2014-11-10,FALSE,FALSE
"4137",NA," ","11/11",2014,2014-11-11,NA,NA
"4138","公告"," 今日八卦賭盤賠率（倒數四天／發Ｐ幣）","11/12",2014,2014-11-12,FALSE,FALSE
"4139","公告"," 今日水桶","11/12",2014,2014-11-12,FALSE,FALSE
"4140","公告"," 今日水桶 part2","11/12",2014,2014-11-12,FALSE,FALSE
"4141","公告"," 水桶","11/12",2014,2014-11-12,FALSE,FALSE
"4142","爆卦"," 【內閣踹共】「行政院開麥啦」直播首發！","11/12",2014,2014-11-12,FALSE,FALSE
"4143","爆卦"," 彰化縣此次選舉候選人相關弊案新聞（持續更新中...）","11/12",2014,2014-11-12,FALSE,FALSE
"4144","公告"," 今日水桶","11/12",2014,2014-11-12,FALSE,FALSE
"4145","公告"," 今日水桶 port2","11/12",2014,2014-11-12,FALSE,FALSE
"4146","公告"," 水桶＆發批幣","11/13",2014,2014-11-13,FALSE,FALSE
"4147","公告"," 今日八卦賭盤賠率（倒數三天／發Ｐ幣）","11/13",2014,2014-11-13,FALSE,FALSE
"4148","公告"," 吃完泡麵準備睡的水桶","11/13",2014,2014-11-13,FALSE,FALSE
"4149","祭品"," 推文說出認為誰當選台北市長就請雞排","11/13",2014,2014-11-13,FALSE,FALSE
"4150","公告"," 水桶","11/13",2014,2014-11-13,FALSE,FALSE
"4151","問卦"," 有沒有古代的藥超毒的八卦?","11/13",2014,2014-11-13,TRUE,FALSE
"4152","公告"," 八卦賭盤賠率（黃金交叉出現了！發Ｐ幣）","11/14",2014,2014-11-14,FALSE,FALSE
"4153","公告"," 今日水桶","11/14",2014,2014-11-14,FALSE,FALSE
"4154","公告"," 水桶名單","11/14",2014,2014-11-14,FALSE,FALSE
"4155","公告"," 今日八卦賭盤賠率（倒數５０小時後封盤）","11/14",2014,2014-11-14,FALSE,FALSE
"4156","新聞"," 近距離接近鄉民 連勝文有PTT官方帳號了","11/14",2014,2014-11-14,TRUE,FALSE
"4157","爆卦"," 選前之夜","11/14",2014,2014-11-14,FALSE,FALSE
"4158","公告"," 今日水桶","11/14",2014,2014-11-14,FALSE,FALSE
"4159","爆卦"," 柯P政見曝光率成長發表","11/15",2014,2014-11-15,FALSE,FALSE
"4160","公告"," 今日水桶","11/15",2014,2014-11-15,FALSE,FALSE
"4161","公告"," 今日八卦賭盤賠率（倒數２４小時後封盤）","11/15",2014,2014-11-15,FALSE,FALSE
"4162","公告"," 今日水桶","11/15",2014,2014-11-15,FALSE,FALSE
"4163","公告"," 今日八卦賭盤賠率（今晚封盤．下好離手）","11/16",2014,2014-11-16,FALSE,FALSE
"4164","公告"," 今日水桶","11/16",2014,2014-11-16,FALSE,FALSE
"4165","爆卦"," 終於切到止兀了","11/16",2014,2014-11-16,FALSE,FALSE
"4166","公告"," 水桶","11/16",2014,2014-11-16,FALSE,FALSE
"4167","爆卦"," 太強了~中華隊9:0~","11/16",2014,2014-11-16,FALSE,FALSE
"4168","公告"," 八卦賭盤倒數不到十分鐘","11/16",2014,2014-11-16,FALSE,FALSE
"4169","公告"," 八卦賭盤封盤賠率一覽表","11/17",2014,2014-11-17,FALSE,FALSE
"4170","爆卦"," 做了一個關於某羊奇怪的夢","11/17",2014,2014-11-17,FALSE,FALSE
"4171","問卦"," 陳佩琪有強迫症的八卦?","11/17",2014,2014-11-17,FALSE,FALSE
"4172","爆卦"," 柯P到大陸去賣葉克膜","11/17",2014,2014-11-17,FALSE,FALSE
"4173","公告"," 剛做了一個夢 之討論串停止回應","11/17",2014,2014-11-17,FALSE,FALSE
"4174","公告"," 今日水桶","11/18",2014,2014-11-18,FALSE,FALSE
"4175","新聞"," 周刊爆柯文哲暗藏網軍！PTT33帳號猛轟對","11/18",2014,2014-11-18,TRUE,FALSE
"4176","新聞"," 周刊爆柯文哲暗藏網軍！PTT33帳號猛轟對","11/18",2014,2014-11-18,TRUE,FALSE
"4177","新聞"," 周刊爆柯文哲暗藏網軍！PTT33帳號猛轟對","11/18",2014,2014-11-18,TRUE,FALSE
"4178","問卦"," 有鐵藍真的沒法改的八掛嗎？","11/18",2014,2014-11-18,FALSE,FALSE
"4179","問卦"," 有無PTT最多登入次數與官階的掛?","11/18",2014,2014-11-18,TRUE,FALSE
"4180","爆掛"," 我又作夢了！！","11/18",2014,2014-11-18,FALSE,TRUE
"4181","問卦"," 彰化縣長選舉指南","11/18",2014,2014-11-18,FALSE,FALSE
"4182","公告"," 水桶","11/19",2014,2014-11-19,FALSE,FALSE
"4183","公告"," 水桶","11/19",2014,2014-11-19,FALSE,FALSE
"4184","公告"," 水桶","11/19",2014,2014-11-19,FALSE,FALSE
"4185","爆卦"," 咦？這一張照片怎麼怪怪的","11/19",2014,2014-11-19,FALSE,FALSE
"4186","公告"," 今日水桶","11/19",2014,2014-11-19,FALSE,FALSE
"4187","爆卦"," 我可能要被告了...關於南市議會阻影音外流","11/19",2014,2014-11-19,FALSE,FALSE
"4188","爆卦"," 回顧2008 我準備好了 的後續","11/19",2014,2014-11-19,FALSE,FALSE
"4189","公告"," 今日水桶","11/20",2014,2014-11-20,FALSE,FALSE
"4190","公告"," 今日水桶 - 追加","11/20",2014,2014-11-20,FALSE,FALSE
"4191","公告"," 水桶","11/20",2014,2014-11-20,FALSE,FALSE
"4192","公告"," 今日水桶","11/20",2014,2014-11-20,FALSE,FALSE
"4193","爆卦"," 一個出軌醫生的告白 - To My Cinderella","11/20",2014,2014-11-20,TRUE,FALSE
"4194","爆卦"," 一個出軌醫生的告白 - To My Cinderella","11/20",2014,2014-11-20,TRUE,FALSE
"4195","爆卦"," 一個出軌醫生的告白 - To My Cinderella","11/20",2014,2014-11-20,TRUE,FALSE
"4196","爆卦"," 一個出軌醫生的告白 - To My Cinderella","11/20",2014,2014-11-20,TRUE,FALSE
"4197","爆卦"," 一個出軌醫生的告白 - To My Cinderella","11/20",2014,2014-11-20,TRUE,FALSE
"4198","爆卦"," 一個出軌醫生的告白 - To My Cindere","11/20",2014,2014-11-20,TRUE,FALSE
"4199","爆卦"," 一個出軌醫生的告白 - To My Cinderella","11/20",2014,2014-11-20,TRUE,FALSE
"4200","爆卦"," 一個出軌醫生的告白 - To My Cinderella","11/20",2014,2014-11-20,TRUE,FALSE
"4201","爆卦"," 一個出軌醫生的告白 - To My Cinderella","11/20",2014,2014-11-20,TRUE,FALSE
"4202","爆卦"," 一個出軌醫生的告白 - To My Cinderella","11/20",2014,2014-11-20,TRUE,FALSE
"4203","爆卦"," 一個出軌醫生的告白 - To My Cinderella","11/20",2014,2014-11-20,TRUE,FALSE
"4204","爆卦"," 一個出軌醫生的告白 - To My Cinderella","11/20",2014,2014-11-20,TRUE,FALSE
"4205","爆卦"," 一個出軌醫生的告白 - To My Cinderella","11/20",2014,2014-11-20,TRUE,FALSE
"4206","公告"," 一個出軌醫生的告白 之討論串","11/20",2014,2014-11-20,FALSE,FALSE
"4207","新聞"," 羅淑蕾：柯文哲用的葉克膜 美國都不用","11/21",2014,2014-11-21,TRUE,FALSE
"4208","公告"," 今日水桶","11/21",2014,2014-11-21,FALSE,FALSE
"4209","爆卦"," 一個出軌醫生的告白 - To My Cinderella","11/21",2014,2014-11-21,TRUE,FALSE
"4210","爆卦"," 在清大宵夜街吃飯吃到被可怕der老闆堵的經驗","11/21",2014,2014-11-21,TRUE,FALSE
"4211","爆卦"," 一個出軌醫生的告白 - To My Cinderella","11/21",2014,2014-11-21,TRUE,FALSE
"4212","爆卦"," 一個出軌醫生的告白 - To My Cinderella","11/21",2014,2014-11-21,TRUE,FALSE
"4213","爆卦"," 一個出軌醫生的告白 - To My Cinderella","11/21",2014,2014-11-21,TRUE,FALSE
"4214","爆卦"," 一個出軌醫生的告白 - To My Cinderella","11/21",2014,2014-11-21,TRUE,FALSE
"4215","爆卦"," 一個出軌醫生的告白 - To My Cinderella","11/21",2014,2014-11-21,TRUE,FALSE
"4216","公告"," 盜帳號事件","11/21",2014,2014-11-21,FALSE,FALSE
"4217","心情"," 就因為一場選舉..","11/22",2014,2014-11-22,FALSE,TRUE
"4218","爆卦"," 中部某院神外主任聲援柯P","11/22",2014,2014-11-22,FALSE,FALSE
"4219","公告"," 水桶","11/22",2014,2014-11-22,FALSE,FALSE
"4220","心情"," 就因為一場選舉..","11/22",2014,2014-11-22,TRUE,FALSE
"4221","公告"," 今日水桶","11/22",2014,2014-11-22,FALSE,FALSE
"4222","公告"," 盜號造謠事件","11/22",2014,2014-11-22,FALSE,FALSE
"4223","公告"," 晚安 婉君 小水桶","11/22",2014,2014-11-22,FALSE,FALSE
"4224","爆卦"," 宜蘭集體自殺事件","11/22",2014,2014-11-22,FALSE,FALSE
"4225","公告"," 水桶","11/22",2014,2014-11-22,FALSE,FALSE
"4226","祭品"," 柯P當選我就填器官捐贈書","11/22",2014,2014-11-22,FALSE,FALSE
"4227","live"," 臺北市第6屆市長選舉政見發表會","11/22",2014,2014-11-22,FALSE,FALSE
"4228","公告"," 今日水桶","11/23",2014,2014-11-23,FALSE,FALSE
"4229","公告"," 今日水桶","11/23",2014,2014-11-23,FALSE,FALSE
"4230","問卦"," 怎麼利用投票權？","11/24",2014,2014-11-24,FALSE,FALSE
"4231","公告"," 水桶名單","11/24",2014,2014-11-24,FALSE,FALSE
"4232","公告"," 水桶","11/24",2014,2014-11-24,FALSE,FALSE
"4233","爆卦"," 中選會刻意修改選票格式","11/24",2014,2014-11-24,FALSE,FALSE
"4234","公告"," 今日水桶","11/24",2014,2014-11-24,FALSE,FALSE
"4235","問題"," 可以在大安捷運站，拉票嗎？","11/25",2014,2014-11-25,FALSE,TRUE
"4236","問題"," 可以在大安捷運站，拉票嗎？","11/25",2014,2014-11-25,TRUE,FALSE
"4237","公告"," 水桶名單","11/25",2014,2014-11-25,FALSE,FALSE
"4238","公告"," 水桶","11/25",2014,2014-11-25,FALSE,FALSE
"4239","公告"," 今日水桶","11/26",2014,2014-11-26,FALSE,FALSE
"4240","公告"," 水桶","11/26",2014,2014-11-26,FALSE,FALSE
"4241","爆掛"," 李前市長給問嗎 7：00登場","11/26",2014,2014-11-26,FALSE,TRUE
"4242","爆卦","鴻海集團又有人淘空啦，財報有沒有講？","11/26",2014,2014-11-26,FALSE,FALSE
"4243","公告"," 水桶","11/27",2014,2014-11-27,FALSE,FALSE
"4244","公告"," 今日水桶","11/27",2014,2014-11-27,FALSE,FALSE
"4245","爆卦"," 1129選舉終極版懶人包 彰化限定(必讀)","11/27",2014,2014-11-27,FALSE,FALSE
"4246","爆卦"," 我在連勝文競選總部聽到的那些事","11/28",2014,2014-11-28,FALSE,FALSE
"4247","公告"," 水桶","11/28",2014,2014-11-28,FALSE,FALSE
"4248","公告"," 水桶公告","11/28",2014,2014-11-28,FALSE,FALSE
"4249","公告"," 水桶","11/28",2014,2014-11-28,FALSE,FALSE
"4250","公告"," [宣導] 請勿在版面上有拉票行為！","11/28",2014,2014-11-28,FALSE,FALSE
"4251","公告"," 水桶","11/28",2014,2014-11-28,FALSE,FALSE
"4252","公告"," 水桶","11/28",2014,2014-11-28,FALSE,FALSE
"4253","爆卦"," 選舉期間訟棍釣魚防治宣導","11/28",2014,2014-11-28,FALSE,FALSE
"4254","公告"," 今日水桶","11/28",2014,2014-11-28,FALSE,FALSE
"4255","公告"," 洗澡前的水桶","11/28",2014,2014-11-28,FALSE,FALSE
"4256","公告"," 發文及推文提醒","11/28",2014,2014-11-28,FALSE,FALSE
"4257","爆卦"," 數千香港鄉民正試圖重奪旺角中(持續更新)","11/29",2014,2014-11-29,FALSE,FALSE
"4258","爆卦"," 「V計畫+1129行動」前夕","11/29",2014,2014-11-29,FALSE,FALSE
"4259","公告"," 八卦版發文限制更改","11/29",2014,2014-11-29,FALSE,FALSE
"4260","爆卦"," 11/27 連署速度meter","11/29",2014,2014-11-29,FALSE,FALSE
"4261","爆卦"," 11/29割闌尾V計畫各級成就","11/29",2014,2014-11-29,FALSE,FALSE
"4262","問卦"," 投票時警察關心算七負嗎?","11/29",2014,2014-11-29,FALSE,FALSE
"4263","爆卦"," 竟然有這樣的選務人員","11/29",2014,2014-11-29,FALSE,FALSE
"4264","爆卦"," 1129監票部隊之異常發現","11/29",2014,2014-11-29,FALSE,FALSE
"4265","Live"," 吱 蛆 必 較 一起崩潰線上開票Live","11/29",2014,2014-11-29,FALSE,TRUE
"4266","公告"," 開票期間，請善用置底LIVE文","11/29",2014,2014-11-29,FALSE,FALSE
"4267","公告"," 今日水桶","11/29",2014,2014-11-29,FALSE,FALSE
"4268","公告"," 八卦版賭盤，這次開【選項７】","11/29",2014,2014-11-29,FALSE,FALSE
"4269","爆卦"," 中華民國公民不能投票？","11/29",2014,2014-11-29,FALSE,FALSE
"4270","公告"," 柯文哲相關問卦","11/30",2014,2014-11-30,FALSE,FALSE
"4271","公告"," 今日水桶","11/30",2014,2014-11-30,FALSE,FALSE
"4272","爆卦"," 為連哭泣的首投辣妹是黑道千金","11/30",2014,2014-11-30,FALSE,FALSE
"4273","公告"," Gossiping 樂透開獎","11/30",2014,2014-11-30,FALSE,FALSE
"4274","爆卦"," 八卦版樂透數據","11/30",2014,2014-11-30,FALSE,FALSE
"4275","公告"," 今日水桶","11/30",2014,2014-11-30,FALSE,FALSE
"4276","公告"," 十二月份置底閒聊區","12/01",2014,2014-12-01,FALSE,FALSE
"4277","公告"," 今日水桶","12/01",2014,2014-12-01,FALSE,FALSE
"4278","問卦"," 不用還新竹人一個公道嗎？","12/01",2014,2014-12-01,TRUE,FALSE
"4279","新聞"," 朱立倫暴政？ 網友致信：別讓員工不開心","12/01",2014,2014-12-01,FALSE,FALSE
"4280","公告"," 今日水桶","12/01",2014,2014-12-01,FALSE,FALSE
"4281","公告"," 今日水桶 part 2","12/02",2014,2014-12-02,FALSE,FALSE
"4282","公告"," 水桶","12/02",2014,2014-12-02,FALSE,FALSE
"4283","新聞"," 朱立倫暴政？ 網友致信：別讓員工不開心","12/02",2014,2014-12-02,TRUE,FALSE
"4284","公告"," 今日水桶","12/02",2014,2014-12-02,FALSE,FALSE
"4285","公告"," 今日水桶 part 2","12/02",2014,2014-12-02,FALSE,FALSE
"4286","爆卦"," 剛剛做了一個夢","12/02",2014,2014-12-02,TRUE,FALSE
"4287","公告"," 水桶","12/03",2014,2014-12-03,FALSE,FALSE
"4288","爆卦"," 愛國同心會剛剛又在動手","12/03",2014,2014-12-03,FALSE,FALSE
"4289","公告"," 水桶","12/03",2014,2014-12-03,FALSE,FALSE
"4290","公告"," 今日水桶","12/03",2014,2014-12-03,FALSE,FALSE
"4291","公告"," 今日水桶 part 2","12/04",2014,2014-12-04,FALSE,FALSE
"4292","爆卦"," 含恨投票，起底大爆氣(文長)","12/04",2014,2014-12-04,FALSE,FALSE
